subject,condition,cycle,RBLA_deg,PBLV_degs,MC_rpm,MCP_wkg,PCP_wkg,PVCF_bw,MVHF_bw,RVCOMD_m,PPCOMP_wkg,PNCOMP_wkg,NHPC_perc,NKPC_perc,NAPC_perc,NLBPC_perc,NUBPC_perc,PMP_wkg,HEMA_rat,KEMA_rat,AEMA_rat,MGM_perc,MRF_perc,MBF_perc,MVL_perc,MMG_perc,MSO_perc,MTA_perc
5,2,4,2.31513028838764,20.8679102595927,71.3698400223032,5.08278331214492,10.7640485996506,1.46283210874421,0.18030247646706,0.0542732276173008,3.9142204396201,-4.52578278255713,54.0987520830555,15.0346822630234,28.3130011363058,97.4464354823846,-96.4464354823846,14.4389618515944,0.250798622298776,0.510786436948625,0.337100162689158,14.050900440742,14.4794820966994,18.7616518233589,29.7268559506458,21.1051899109258,16.3245595357166,19.0255274369015
5,2,5,4.98783982360433,48.9126358247631,71.4038342044428,4.51296407959971,11.550689209216,1.43567494280032,0.319989631154037,0.0445104731681543,4.15682829650269,-3.22722471324438,77.8548146904947,-10.5907163862543,30.9048875027498,98.1689858069902,-97.1689858069902,14.8954743499533,0.248330534227835,0.578529660911763,0.318127898854025,13.810362100099,15.1972340262126,16.2144742831843,26.080802137329,19.4389062553155,20.0524999667847,20.9007092486524
5,2,6,5.31596565626661,34.272554133099,71.9112318795556,5.04488407035459,9.44950942141322,1.40926765905008,0.203616645989009,0.0440036383747553,4.12031377515104,-3.37510415339763,26.979558476186,35.0804127285374,24.4748735214219,86.5348447261453,-85.5348447261453,10.0422690890461,0.234739345359244,0.571373386584481,0.33705598372231,15.2225728097711,15.8627793389991,21.6295364158381,33.239990329796,21.3604769693602,18.280096304918,22.2469271643762
5,2,7,4.94740302593344,24.2889268461911,69.4241251003807,4.64169717015066,9.50336679976057,1.48920447258367,0.207110295027964,0.051613628920506,4.49800394772609,-3.94249454173124,56.5632939328606,8.58210855929924,31.496819700602,96.6422221927619,-95.6422221927619,13.1191384716154,0.263636053027973,0.522666332216628,0.317416942104107,18.279927276387,14.5562829866279,17.8890435720934,29.0888820283138,21.0928583805749,19.8348069506365,17.715412249717
5,2,8,6.66971409015095,35.1759182579938,69.8221884455047,5.26314106672394,9.59037547979062,1.36478602101845,0.18564240337798,0.0491524754208645,3.95504942244391,-3.8414825226967,36.7768219569689,27.3408403337717,27.4032215476142,91.5208838383548,-90.5208838383548,13.2309612534402,0.237633166612377,0.676012255818847,0.325445993875044,14.6219566529099,15.5102080941919,20.8375804813184,35.3350647615954,22.7915443791312,18.1143373929762,17.5793233325396
5,2,9,9.447162549995,44.1378394978344,69.0768001343908,4.58263664195995,8.11479238340933,1.33551292814528,0.215028073891707,0.0445522218039476,4.09608797978424,-2.86603312949189,43.2167000538206,24.1980115303326,30.0813490247089,97.4960606088621,-96.4960606088621,10.7013308025561,0.230867246418059,0.507738975225523,0.345427909431458,18.5254763908456,16.7509903441596,12.2493260236187,27.5709532877558,23.9711579346087,19.8441408640699,21.575399062228
5,2,10,11.9267136023011,43.4868998273578,65.6912528458637,5.03497423121265,8.84859220069119,1.18514681742469,0.204793897820845,0.0432020950754264,3.34513546226713,-2.66194097463134,52.8187933243963,9.31797491222725,28.5890737098323,90.7258419464558,-89.7258419464558,12.1018353464558,0.230376563271723,0.458753849967452,0.340522591466618,15.0979397684355,24.4883444160575,20.1832828353087,37.8282991793993,21.7485115131955,20.8522674324812,29.566729495366
5,3,1,2.16894349757268,13.0984546171728,67.7759553821216,4.83448409653093,11.386642824204,1.48572208620552,0.239956897628688,0.0632081297607083,6.29541132767615,-5.1220801459623,52.7423677900106,14.2574408914936,31.8104221231641,98.8102308046683,-97.8102308046683,11.7117033616691,0.209730421534316,0.638968351545147,0.305596997751055,17.2812883047155,10.4494259045678,12.4612297501574,24.9874261518267,21.3795603843719,16.8871869507753,17.1455121790185
5,3,3,1.6886562468039,14.9134631600483,67.9815946222432,5.3460500047781,11.9880673539862,1.44789248131949,0.170383286177244,0.0594616418059246,5.12715310804926,-4.88367572312648,44.9895609273319,19.9859740137542,32.4148602641066,97.3903952051927,-96.3903952051927,12.5633389322994,0.202227706992217,0.749763154299328,0.302488841260377,13.3865890052262,12.9282166112422,14.9210756738912,27.5651844257045,18.7109852087238,19.1042663876182,16.2574628440416
5,3,5,1.94297236104273,20.545996367252,68.6607938936147,4.91444225844391,11.9130051280665,1.45989143927457,0.196328704297469,0.062651120781458,5.00662847230851,-4.94804866305608,53.0311356645879,17.5289198694824,32.2118697459307,102.771925280001,-101.771925280001,12.2174692656178,0.17886966241532,0.452948416052172,0.305863205661952,14.9001429625432,10.2433954754697,15.6424236351413,32.0425734739118,20.9486272091237,17.1131846940078,17.101011367733
